Request_ID,Request_Time,Status,Passengers,Pickup_Lat,Pickup_Lon,Dropoff_Lat,Dropoff_Lon,Exp_Pickup_Time,Exp_Dropoff_Time,Act_Pickup_Time,Act_Dropoff_Time
R215297,2025-10-01 22:06:00,COMPLETED,3,40.8079938,-73.96025363,40.8045845,-73.9667555,2025-10-01 22:08:24,2025-10-01 22:10:08,2025-10-01 22:08:24,2025-10-01 22:10:09
R215302,2025-10-01 22:07:00,COMPLETED,1,40.80045939,-73.96498438,40.8145184,-73.9596425,2025-10-01 22:07:40,2025-10-01 22:10:58,2025-10-01 22:07:40,2025-10-01 22:11:00
R215307,2025-10-01 22:08:00,COMPLETED,1,40.81818398,-73.95956162,40.80871501,-73.95918343,2025-10-01 22:09:27,2025-10-01 22:11:44,2025-10-01 22:09:27,2025-10-01 22:11:58
R215304,2025-10-01 22:08:00,COMPLETED,1,40.81683716,-73.95788558,40.80495506,-73.96519192,2025-10-01 22:09:05,2025-10-01 22:11:50,2025-10-01 22:09:08,2025-10-01 22:12:01
R215300,2025-10-01 22:06:00,COMPLETED,1,40.80820747,-73.96345519,40.81148408,-73.94627195,2025-10-01 22:07:51,2025-10-01 22:12:38,2025-10-01 22:07:51,2025-10-01 22:12:38
R215308,2025-10-01 22:09:00,COMPLETED,2,40.8170606,-73.9527285,40.8215829,-73.95681772,2025-10-01 22:10:31,2025-10-01 22:12:06,2025-10-01 22:10:31,2025-10-01 22:12:06
R215306,2025-10-01 22:08:00,COMPLETED,1,40.81102123,-73.95964008,40.80092664,-73.96951094,2025-10-01 22:08:59,2025-10-01 22:12:05,2025-10-01 22:08:59,2025-10-01 22:12:09
R215310,2025-10-01 22:09:00,COMPLETED,1,40.80816585,-73.96361478,40.82179983,-73.95412546,2025-10-01 22:09:36,2025-10-01 22:13:02,2025-10-01 22:09:36,2025-10-01 22:13:02
R215309,2025-10-01 22:09:00,COMPLETED,1,40.8075355,-73.9625727,40.80404829,-73.96861576,2025-10-01 22:11:17,2025-10-01 22:12:59,2025-10-01 22:11:20,2025-10-01 22:13:38
R215313,2025-10-01 22:10:00,COMPLETED,2,40.80650313,-73.96381628,40.80391657,-73.96877904,2025-10-01 22:11:46,2025-10-01 22:13:27,2025-10-01 22:12:18,2025-10-01 22:13:38
R215312,2025-10-01 22:10:00,COMPLETED,1,40.80517256,-73.963654,40.81484046,-73.96012858,2025-10-01 22:11:08,2025-10-01 22:13:57,2025-10-01 22:11:08,2025-10-01 22:13:54
R215315,2025-10-01 22:11:00,COMPLETED,1,40.80638207,-73.96379549,40.79769646,-73.96282051,2025-10-01 22:12:14,2025-10-01 22:14:51,2025-10-01 22:12:14,2025-10-01 22:14:51
R215303,2025-10-01 22:07:00,COMPLETED,1,40.80458302,-73.96673754,40.8184897,-73.9539149,2025-10-01 22:07:18,2025-10-01 22:14:38,2025-10-01 22:07:18,2025-10-01 22:14:38
R215311,2025-10-01 22:10:00,COMPLETED,1,40.81456286,-73.95922769,40.7994561,-73.9597269,2025-10-01 22:10:11,2025-10-01 22:14:26,2025-10-01 22:10:11,2025-10-01 22:14:28
R215320,2025-10-01 22:12:00,COMPLETED,1,40.80791081,-73.96371301,40.81591075,-73.95757712,2025-10-01 22:13:59,2025-10-01 22:15:57,2025-10-01 22:13:59,2025-10-01 22:15:57
R215314,2025-10-01 22:10:00,COMPLETED,1,40.80675817,-73.96114513,40.8190532,-73.9540752,2025-10-01 22:11:35,2025-10-01 22:15:08,2025-10-01 22:11:35,2025-10-01 22:15:05
R215318,2025-10-01 22:12:00,COMPLETED,1,40.80763116,-73.96451734,40.80848281,-73.95933632,2025-10-01 22:14:11,2025-10-01 22:15:37,2025-10-01 22:14:11,2025-10-01 22:15:37
R215316,2025-10-01 22:11:00,COMPLETED,1,40.8077621,-73.9637167,40.79670684,-73.96252714,2025-10-01 22:11:20,2025-10-01 22:16:10,2025-10-01 22:11:20,2025-10-01 22:16:10
R215321,2025-10-01 22:14:00,COMPLETED,2,40.80676096,-73.95301066,40.80307196,-73.96376867,2025-10-01 22:14:40,2025-10-01 22:17:24,2025-10-01 22:14:40,2025-10-01 22:17:24
R215319,2025-10-01 22:12:00,COMPLETED,1,40.80632041,-73.96138754,40.81438093,-73.94907821,2025-10-01 22:12:36,2025-10-01 22:17:57,2025-10-01 22:12:36,2025-10-01 22:17:57
R215322,2025-10-01 22:14:00,COMPLETED,1,40.8079709,-73.9634187,40.82215833,-73.9554669,2025-10-01 22:14:00,2025-10-01 22:17:31,2025-10-01 22:14:00,2025-10-01 22:17:31
R215317,2025-10-01 22:12:00,COMPLETED,2,40.80874876,-73.95974301,40.808663,-73.950283,2025-10-01 22:12:00,2025-10-01 22:18:00,2025-10-01 22:12:00,2025-10-01 22:18:00
R215324,2025-10-01 22:16:00,COMPLETED,2,40.80326434,-73.96703593,40.81116029,-73.96107338,2025-10-01 22:17:27,2025-10-01 22:19:16,2025-10-01 22:17:27,2025-10-01 22:19:12
R215323,2025-10-01 22:16:00,COMPLETED,1,40.80804125,-73.96392893,40.81574734,-73.95973429,2025-10-01 22:17:15,2025-10-01 22:19:05,2025-10-01 22:17:15,2025-10-01 22:19:28
R215333,2025-10-01 22:18:00,COMPLETED,1,40.8104457,-73.96185894,40.81591075,-73.95757712,2025-10-01 22:18:11,2025-10-01 22:19:57,2025-10-01 22:18:11,2025-10-01 22:19:57
R215325,2025-10-01 22:17:00,COMPLETED,1,40.7995483,-73.9628665,40.80872821,-73.95926725,2025-10-01 22:17:33,2025-10-01 22:20:02,2025-10-01 22:17:33,2025-10-01 22:20:02
R215329,2025-10-01 22:18:00,COMPLETED,1,40.80481244,-73.96325905,40.79905713,-73.96885045,2025-10-01 22:18:27,2025-10-01 22:20:32,2025-10-01 22:18:27,2025-10-01 22:20:32
R215326,2025-10-01 22:17:00,COMPLETED,1,40.79929368,-73.96845784,40.8075355,-73.9625727,2025-10-01 22:18:42,2025-10-01 22:21:03,2025-10-01 22:18:42,2025-10-01 22:21:00
R215328,2025-10-01 22:18:00,COMPLETED,1,40.8099678,-73.9620023,40.80283365,-73.96485128,2025-10-01 22:19:34,2025-10-01 22:21:57,2025-10-01 22:19:34,2025-10-01 22:21:57
R215330,2025-10-01 22:18:00,COMPLETED,2,40.80629883,-73.963826,40.80397926,-73.96860536,2025-10-01 22:20:18,2025-10-01 22:21:38,2025-10-01 22:20:18,2025-10-01 22:21:38
R215338,2025-10-01 22:21:00,COMPLETED,1,40.8101282,-73.9619454,40.8143328,-73.9602516,2025-10-01 22:21:38,2025-10-01 22:22:35,2025-10-01 22:21:38,2025-10-01 22:22:35
R215336,2025-10-01 22:19:00,COMPLETED,2,40.8094197,-73.9634641,40.8097841,-73.9585062,2025-10-01 22:21:21,2025-10-01 22:22:19,2025-10-01 22:21:21,2025-10-01 22:22:19
R215331,2025-10-01 22:18:00,COMPLETED,1,40.81402517,-73.96006856,40.8004385,-73.9649993,2025-10-01 22:19:03,2025-10-01 22:22:22,2025-10-01 22:19:00,2025-10-01 22:22:42
R215337,2025-10-01 22:19:00,COMPLETED,1,40.81454815,-73.95221941,40.80080507,-73.95852361,2025-10-01 22:19:56,2025-10-01 22:23:07,2025-10-01 22:19:56,2025-10-01 22:23:07
R215327,2025-10-01 22:17:00,COMPLETED,1,40.79864089,-73.96379884,40.80648181,-73.94995596,2025-10-01 22:17:33,2025-10-01 22:25:12,2025-10-01 22:17:33,2025-10-01 22:25:14
R215334,2025-10-01 22:18:00,COMPLETED,1,40.80817296,-73.96543533,40.81093469,-73.95845052,2025-10-01 22:20:35,2025-10-01 22:26:00,2025-10-01 22:20:36,2025-10-01 22:26:00
R215339,2025-10-01 22:23:00,COMPLETED,1,40.80027183,-73.96512084,40.81451846,-73.95964243,2025-10-01 22:24:01,2025-10-01 22:27:20,2025-10-01 22:24:01,2025-10-01 22:27:21
R215342,2025-10-01 22:26:00,COMPLETED,2,40.80471702,-73.9624222,40.80838384,-73.95895042,2025-10-01 22:26:35,2025-10-01 22:27:30,2025-10-01 22:26:35,2025-10-01 22:27:30
R215335,2025-10-01 22:19:00,COMPLETED,1,40.80795319,-73.96376934,40.8167142,-73.9542939,2025-10-01 22:20:23,2025-10-01 22:27:22,2025-10-01 22:20:23,2025-10-01 22:27:22
R215332,2025-10-01 22:18:00,COMPLETED,1,40.80754506,-73.96278448,40.82083239,-73.95718183,2025-10-01 22:20:27,2025-10-01 22:27:31,2025-10-01 22:24:37,2025-10-01 22:28:55
R215340,2025-10-01 22:25:00,COMPLETED,1,40.81039063,-73.96189749,40.798769,-73.964379,2025-10-01 22:25:57,2025-10-01 22:29:01,2025-10-01 22:25:57,2025-10-01 22:29:01
R215343,2025-10-01 22:27:00,COMPLETED,1,40.8139998,-73.9598521,40.8204155,-73.95768738,2025-10-01 22:27:21,2025-10-01 22:29:38,2025-10-01 22:27:21,2025-10-01 22:29:38
R215346,2025-10-01 22:29:00,COMPLETED,1,40.80889849,-73.96364898,40.81103823,-73.9612779,2025-10-01 22:29:38,2025-10-01 22:30:07,2025-10-01 22:29:38,2025-10-01 22:30:07
R215344,2025-10-01 22:28:00,COMPLETED,1,40.80728831,-73.96422699,40.81419696,-73.95983823,2025-10-01 22:29:08,2025-10-01 22:30:42,2025-10-01 22:29:08,2025-10-01 22:30:46
R215341,2025-10-01 22:26:00,COMPLETED,1,40.80370872,-73.9519636,40.81398635,-73.96179088,2025-10-01 22:26:56,2025-10-01 22:30:20,2025-10-01 22:26:56,2025-10-01 22:30:20
R215347,2025-10-01 22:29:00,COMPLETED,1,40.81393052,-73.9598627,40.8193414,-73.9553386,2025-10-01 22:29:38,2025-10-01 22:31:01,2025-10-01 22:29:38,2025-10-01 22:31:01
R215345,2025-10-01 22:28:00,COMPLETED,3,40.80803464,-73.95831723,40.7991553,-73.9683159,2025-10-01 22:28:34,2025-10-01 22:32:12,2025-10-01 22:28:34,2025-10-01 22:32:08
R215348,2025-10-01 22:30:00,COMPLETED,1,40.80695612,-73.95932224,40.8007932,-73.9602057,2025-10-01 22:31:43,2025-10-01 22:33:20,2025-10-01 22:31:43,2025-10-01 22:33:20
R215356,2025-10-01 22:31:00,COMPLETED,1,40.8075355,-73.9625727,40.8111612,-73.9610756,2025-10-01 22:32:23,2025-10-01 22:33:08,2025-10-01 22:32:23,2025-10-01 22:33:09
R215360,2025-10-01 22:32:00,COMPLETED,2,40.81032186,-73.96152198,40.80515708,-73.96422532,2025-10-01 22:32:20,2025-10-01 22:33:36,2025-10-01 22:32:20,2025-10-01 22:33:36
R215349,2025-10-01 22:30:00,COMPLETED,2,40.8017325,-73.9651133,40.8138654,-73.9615753,2025-10-01 22:30:58,2025-10-01 22:34:11,2025-10-01 22:30:58,2025-10-01 22:34:17
R215353,2025-10-01 22:31:00,COMPLETED,1,40.80141139,-73.95406243,40.80533548,-73.96406036,2025-10-01 22:32:14,2025-10-01 22:35:01,2025-10-01 22:32:14,2025-10-01 22:34:52
R215352,2025-10-01 22:31:00,COMPLETED,1,40.80485507,-73.96319166,40.8079435,-73.9591203,2025-10-01 22:33:55,2025-10-01 22:34:59,2025-10-01 22:33:55,2025-10-01 22:34:59
R215361,2025-10-01 22:33:00,COMPLETED,1,40.8101282,-73.9619454,40.8143328,-73.9602516,2025-10-01 22:33:23,2025-10-01 22:34:20,2025-10-01 22:33:23,2025-10-01 22:34:20
R215350,2025-10-01 22:30:00,COMPLETED,1,40.8095133,-73.9633969,40.8048689,-73.966177,2025-10-01 22:32:27,2025-10-01 22:33:51,2025-10-01 22:32:39,2025-10-01 22:34:26
R215355,2025-10-01 22:31:00,COMPLETED,1,40.80020077,-73.96550607,40.810808,-73.9597263,2025-10-01 22:32:51,2025-10-01 22:35:42,2025-10-01 22:32:51,2025-10-01 22:35:42
R215351,2025-10-01 22:30:00,COMPLETED,1,40.80791031,-73.9641073,40.81882491,-73.95474404,2025-10-01 22:32:42,2025-10-01 22:36:03,2025-10-01 22:32:43,2025-10-01 22:36:04
R215358,2025-10-01 22:31:00,COMPLETED,1,40.80496141,-73.96303374,40.8178909,-73.9534439,2025-10-01 22:31:44,2025-10-01 22:36:27,2025-10-01 22:31:44,2025-10-01 22:36:27
R215357,2025-10-01 22:31:00,COMPLETED,3,40.8079466,-73.96370798,40.8221695,-73.95581257,2025-10-01 22:32:23,2025-10-01 22:35:55,2025-10-01 22:32:23,2025-10-01 22:36:42
R215364,2025-10-01 22:36:00,COMPLETED,1,40.81038225,-73.96175232,40.81437534,-73.96056309,2025-10-01 22:36:39,2025-10-01 22:37:36,2025-10-01 22:36:39,2025-10-01 22:37:36
R215354,2025-10-01 22:31:00,COMPLETED,1,40.8062759,-73.9662844,40.8144787,-73.9612242,2025-10-01 22:33:17,2025-10-01 22:36:14,2025-10-01 22:34:45,2025-10-01 22:37:00
R215359,2025-10-01 22:32:00,COMPLETED,1,40.81017671,-73.96143548,40.79911424,-73.96804042,2025-10-01 22:34:30,2025-10-01 22:37:28,2025-10-01 22:34:30,2025-10-01 22:37:28
R215362,2025-10-01 22:34:00,COMPLETED,1,40.80760375,-73.96515738,40.8068054,-73.9564272,2025-10-01 22:35:12,2025-10-01 22:38:21,2025-10-01 22:35:12,2025-10-01 22:38:21
R215363,2025-10-01 22:36:00,COMPLETED,1,40.80436781,-73.96654341,40.8097841,-73.9585062,2025-10-01 22:37:23,2025-10-01 22:39:32,2025-10-01 22:37:23,2025-10-01 22:39:26
R215367,2025-10-01 22:38:00,COMPLETED,1,40.80784433,-73.95982549,40.81224104,-73.9544091,2025-10-01 22:39:06,2025-10-01 22:40:41,2025-10-01 22:39:00,2025-10-01 22:40:35
R215365,2025-10-01 22:37:00,COMPLETED,1,40.807974,-73.96000989,40.80400312,-73.96855641,2025-10-01 22:38:44,2025-10-01 22:40:52,2025-10-01 22:38:44,2025-10-01 22:40:50
R215366,2025-10-01 22:38:00,COMPLETED,1,40.81807437,-73.95913079,40.81067408,-73.95875797,2025-10-01 22:39:16,2025-10-01 22:41:06,2025-10-01 22:39:16,2025-10-01 22:41:05
R215368,2025-10-01 22:39:00,COMPLETED,1,40.81121967,-73.95937286,40.8199872,-73.9564303,2025-10-01 22:39:35,2025-10-01 22:42:22,2025-10-01 22:39:35,2025-10-01 22:42:22
R215372,2025-10-01 22:40:00,COMPLETED,1,40.80388536,-73.96860972,40.80792401,-73.9650853,2025-10-01 22:40:50,2025-10-01 22:42:22,2025-10-01 22:40:50,2025-10-01 22:42:22
R215371,2025-10-01 22:39:00,COMPLETED,1,40.80558013,-73.96420252,40.80866883,-73.95922132,2025-10-01 22:40:33,2025-10-01 22:41:57,2025-10-01 22:40:39,2025-10-01 22:42:04
R215375,2025-10-01 22:40:00,COMPLETED,1,40.80686374,-73.96110959,40.804903,-73.9631069,2025-10-01 22:41:36,2025-10-01 22:42:59,2025-10-01 22:41:36,2025-10-01 22:42:59
R215374,2025-10-01 22:40:00,COMPLETED,1,40.81042336,-73.96189582,40.81591075,-73.95757712,2025-10-01 22:41:53,2025-10-01 22:43:15,2025-10-01 22:41:53,2025-10-01 22:43:12
R215373,2025-10-01 22:40:00,COMPLETED,1,40.80087309,-73.95967495,40.8147519,-73.95973228,2025-10-01 22:41:14,2025-10-01 22:44:58,2025-10-01 22:41:14,2025-10-01 22:44:58
R215369,2025-10-01 22:39:00,COMPLETED,1,40.8047843,-73.9645882,40.81500387,-73.96040719,2025-10-01 22:41:32,2025-10-01 22:44:00,2025-10-01 22:41:32,2025-10-01 22:44:00
R215377,2025-10-01 22:41:00,COMPLETED,1,40.80691399,-73.96116793,40.79707056,-73.96435306,2025-10-01 22:43:32,2025-10-01 22:45:42,2025-10-01 22:43:32,2025-10-01 22:45:42
R215379,2025-10-01 22:41:00,COMPLETED,1,40.8101282,-73.9619454,40.8039158,-73.9686086,2025-10-01 22:43:37,2025-10-01 22:45:33,2025-10-01 22:43:37,2025-10-01 22:45:33
R215383,2025-10-01 22:42:00,COMPLETED,1,40.80948266,-73.96175332,40.80710026,-73.96673821,2025-10-01 22:43:45,2025-10-01 22:45:23,2025-10-01 22:43:45,2025-10-01 22:45:23
R215370,2025-10-01 22:39:00,COMPLETED,2,40.80424929,-73.96672547,40.80136495,-73.95373084,2025-10-01 22:40:08,2025-10-01 22:45:14,2025-10-01 22:40:10,2025-10-01 22:45:21
R215391,2025-10-01 22:45:00,COMPLETED,1,40.8144202,-73.9597181,40.808043,-73.9639122,2025-10-01 22:45:18,2025-10-01 22:46:40,2025-10-01 22:45:18,2025-10-01 22:46:44
R215378,2025-10-01 22:41:00,COMPLETED,1,40.80927559,-73.95916197,40.82125256,-73.95439234,2025-10-01 22:43:07,2025-10-01 22:46:01,2025-10-01 22:43:09,2025-10-01 22:46:03
R215384,2025-10-01 22:43:00,COMPLETED,1,40.8097912,-73.9593562,40.81959498,-73.95181876,2025-10-01 22:43:09,2025-10-01 22:46:43,2025-10-01 22:43:09,2025-10-01 22:46:43
R215387,2025-10-01 22:44:00,COMPLETED,1,40.8152749,-73.9607254,40.8065685,-73.9610072,2025-10-01 22:45:07,2025-10-01 22:47:38,2025-10-01 22:45:08,2025-10-01 22:47:39
R215381,2025-10-01 22:42:00,COMPLETED,1,40.81371712,-73.96166174,40.8050574,-73.96526368,2025-10-01 22:44:16,2025-10-01 22:47:20,2025-10-01 22:44:16,2025-10-01 22:47:23
R215376,2025-10-01 22:41:00,COMPLETED,1,40.79654085,-73.96296501,40.8076272,-73.9585732,2025-10-01 22:44:53,2025-10-01 22:47:27,2025-10-01 22:44:53,2025-10-01 22:47:27
R215393,2025-10-01 22:46:00,COMPLETED,1,40.79648019,-73.96287516,40.8076272,-73.9585732,2025-10-01 22:46:23,2025-10-01 22:48:57,2025-10-01 22:46:23,2025-10-01 22:48:57
R215390,2025-10-01 22:45:00,COMPLETED,1,40.80633589,-73.96385282,40.8143487,-73.96048095,2025-10-01 22:46:33,2025-10-01 22:48:24,2025-10-01 22:46:33,2025-10-01 22:48:24
R215392,2025-10-01 22:45:00,COMPLETED,1,40.80753498,-73.96257207,40.8018373,-73.9610756,2025-10-01 22:46:42,2025-10-01 22:48:41,2025-10-01 22:46:42,2025-10-01 22:48:41
R215385,2025-10-01 22:44:00,COMPLETED,1,40.80742078,-73.95968802,40.81347707,-73.95157166,2025-10-01 22:46:03,2025-10-01 22:48:22,2025-10-01 22:46:07,2025-10-01 22:48:26
R215380,2025-10-01 22:41:00,COMPLETED,1,40.79888429,-73.96845616,40.7983649,-73.962351,2025-10-01 22:46:32,2025-10-01 22:47:51,2025-10-01 22:47:36,2025-10-01 22:48:55
R215394,2025-10-01 22:46:00,COMPLETED,1,40.81823777,-73.95929307,40.80805496,-73.95844784,2025-10-01 22:47:16,2025-10-01 22:49:52,2025-10-01 22:47:17,2025-10-01 22:49:53
R215386,2025-10-01 22:44:00,COMPLETED,1,40.8077241,-73.9596123,40.8125554,-73.9513905,2025-10-01 22:46:53,2025-10-01 22:49:23,2025-10-01 22:46:53,2025-10-01 22:49:23
R215396,2025-10-01 22:47:00,COMPLETED,1,40.8157779,-73.9587427,40.8041614,-73.9611597,2025-10-01 22:48:02,2025-10-01 22:50:49,2025-10-01 22:48:02,2025-10-01 22:50:49
R215388,2025-10-01 22:44:00,COMPLETED,1,40.8144202,-73.9597181,40.808043,-73.9639122,2025-10-01 22:44:30,2025-10-01 22:49:05,2025-10-01 22:44:30,2025-10-01 22:50:02
R215389,2025-10-01 22:45:00,COMPLETED,1,40.80849931,-73.95926457,40.82181937,-73.95408623,2025-10-01 22:46:16,2025-10-01 22:50:49,2025-10-01 22:46:16,2025-10-01 22:50:49
R215403,2025-10-01 22:50:00,COMPLETED,1,40.80810444,-73.96351889,40.8133886,-73.9610982,2025-10-01 22:50:04,2025-10-01 22:51:36,2025-10-01 22:50:04,2025-10-01 22:51:36
R215382,2025-10-01 22:42:00,COMPLETED,1,40.8062822,-73.9644087,40.8097841,-73.9585062,2025-10-01 22:44:31,2025-10-01 22:51:12,2025-10-01 22:44:35,2025-10-01 22:51:54
R215399,2025-10-01 22:48:00,COMPLETED,2,40.81033429,-73.96134563,40.8216736,-73.9563026,2025-10-01 22:49:04,2025-10-01 22:51:54,2025-10-01 22:49:04,2025-10-01 22:51:54
R215405,2025-10-01 22:50:00,COMPLETED,1,40.8111612,-73.9610756,40.8082865,-73.9652136,2025-10-01 22:51:12,2025-10-01 22:52:10,2025-10-01 22:51:12,2025-10-01 22:52:07
R215402,2025-10-01 22:49:00,COMPLETED,1,40.81030308,-73.96159373,40.80688684,-73.95453986,2025-10-01 22:49:57,2025-10-01 22:52:59,2025-10-01 22:49:57,2025-10-01 22:52:59
R215404,2025-10-01 22:50:00,COMPLETED,1,40.8063808,-73.96385919,40.80416148,-73.96115955,2025-10-01 22:51:29,2025-10-01 22:52:29,2025-10-01 22:51:29,2025-10-01 22:52:29
R215395,2025-10-01 22:46:00,COMPLETED,2,40.81391479,-73.96166246,40.805447,-73.964258,2025-10-01 22:48:27,2025-10-01 22:51:40,2025-10-01 22:48:27,2025-10-01 22:52:48
R215400,2025-10-01 22:48:00,COMPLETED,1,40.80399499,-73.96663964,40.82150501,-73.95422973,2025-10-01 22:49:06,2025-10-01 22:53:16,2025-10-01 22:49:06,2025-10-01 22:53:38
R215406,2025-10-01 22:51:00,COMPLETED,1,40.81400386,-73.95735953,40.80747306,-73.96093659,2025-10-01 22:52:08,2025-10-01 22:53:41,2025-10-01 22:52:08,2025-10-01 22:53:41
R215398,2025-10-01 22:48:00,COMPLETED,3,40.81557886,-73.95896249,40.8022664,-73.9646541,2025-10-01 22:49:53,2025-10-01 22:53:27,2025-10-01 22:49:53,2025-10-01 22:53:27
R215397,2025-10-01 22:48:00,COMPLETED,3,40.8155636,-73.9594007,40.8022664,-73.9646541,2025-10-01 22:50:01,2025-10-01 22:53:44,2025-10-01 22:50:01,2025-10-01 22:53:44
R215409,2025-10-01 22:53:00,COMPLETED,1,40.80439496,-73.96203328,40.8078594,-73.9651746,2025-10-01 22:53:23,2025-10-01 22:54:32,2025-10-01 22:53:23,2025-10-01 22:54:32
R215408,2025-10-01 22:52:00,COMPLETED,2,40.79905891,-73.96873109,40.79822464,-73.96245137,2025-10-01 22:54:17,2025-10-01 22:55:55,2025-10-01 22:54:17,2025-10-01 22:55:55
R215407,2025-10-01 22:51:00,COMPLETED,1,40.81822458,-73.95973362,40.80503551,-73.95276457,2025-10-01 22:52:25,2025-10-01 22:55:31,2025-10-01 22:52:25,2025-10-01 22:55:31
R215412,2025-10-01 22:55:00,COMPLETED,1,40.80021544,-73.96239454,40.8033639,-73.9574046,2025-10-01 22:55:54,2025-10-01 22:57:31,2025-10-01 22:55:54,2025-10-01 22:57:31
R215413,2025-10-01 22:55:00,COMPLETED,1,40.8000822,-73.9618378,40.8033639,-73.9574046,2025-10-01 22:55:54,2025-10-01 22:57:31,2025-10-01 22:55:54,2025-10-01 22:57:31
R215401,2025-10-01 22:49:00,COMPLETED,1,40.81371078,-73.96177914,40.8080612,-73.9507165,2025-10-01 22:49:35,2025-10-01 22:57:02,2025-10-01 22:49:35,2025-10-01 22:57:02
R215411,2025-10-01 22:55:00,COMPLETED,1,40.80839323,-73.95960957,40.8205973,-73.9579459,2025-10-01 22:55:27,2025-10-01 22:58:26,2025-10-01 22:55:27,2025-10-01 22:58:26
R215414,2025-10-01 22:55:00,COMPLETED,1,40.8138988,-73.96186531,40.808043,-73.9639122,2025-10-01 22:56:20,2025-10-01 22:58:46,2025-10-01 22:56:20,2025-10-01 22:58:46
R215410,2025-10-01 22:55:00,COMPLETED,1,40.81780008,-73.9582859,40.79910764,-73.96883939,2025-10-01 22:55:54,2025-10-01 23:00:10,2025-10-01 22:55:54,2025-10-01 23:00:10
R215417,2025-10-01 22:59:00,COMPLETED,1,40.79978758,-73.96038439,40.80960421,-73.95827349,2025-10-01 22:59:28,2025-10-01 23:01:58,2025-10-01 22:59:28,2025-10-01 23:01:58
R215415,2025-10-01 22:59:00,COMPLETED,1,40.80553775,-73.96412876,40.8017325,-73.9651133,2025-10-01 22:59:47,2025-10-01 23:01:05,2025-10-01 22:59:47,2025-10-01 23:01:05
R215418,2025-10-01 23:00:00,COMPLETED,1,40.80356559,-73.96426454,40.8070402,-73.9590093,2025-10-01 23:00:17,2025-10-01 23:01:39,2025-10-01 23:00:17,2025-10-01 23:01:39
R215416,2025-10-01 22:59:00,COMPLETED,1,40.80441044,-73.96456093,40.8104812,-73.9531557,2025-10-01 22:59:17,2025-10-01 23:02:21,2025-10-01 22:59:17,2025-10-01 23:02:21
R215419,2025-10-01 23:02:00,COMPLETED,1,40.8035366,-73.9643908,40.806636,-73.959747,2025-10-01 23:02:17,2025-10-01 23:03:30,2025-10-01 23:02:17,2025-10-01 23:03:30
R215420,2025-10-01 23:03:00,COMPLETED,1,40.80753498,-73.96257207,40.8125526,-73.9518024,2025-10-01 23:03:11,2025-10-01 23:06:23,2025-10-01 23:03:11,2025-10-01 23:06:23
R215422,2025-10-01 23:03:00,COMPLETED,1,40.80789,-73.96390278,40.81671409,-73.95429377,2025-10-01 23:03:11,2025-10-01 23:07:34,2025-10-01 23:03:11,2025-10-01 23:07:34
R215421,2025-10-01 23:03:00,COMPLETED,1,40.81810177,-73.95936314,40.8050019,-73.9639835,2025-10-01 23:03:41,2025-10-01 23:07:02,2025-10-01 23:03:41,2025-10-01 23:07:02
R215423,2025-10-01 23:04:00,COMPLETED,1,40.81988759,-73.95615577,40.8124588,-73.9518825,2025-10-01 23:05:01,2025-10-01 23:07:00,2025-10-01 23:05:01,2025-10-01 23:07:00
R215424,2025-10-01 23:05:00,COMPLETED,1,40.81368591,-73.96004342,40.7996089,-73.97013288,2025-10-01 23:06:08,2025-10-01 23:09:28,2025-10-01 23:06:08,2025-10-01 23:09:28
R215427,2025-10-01 23:06:00,COMPLETED,1,40.80452211,-73.96724179,40.8104318,-73.959206,2025-10-01 23:07:28,2025-10-01 23:09:39,2025-10-01 23:07:28,2025-10-01 23:09:45
R215425,2025-10-01 23:06:00,COMPLETED,1,40.80635492,-73.9640436,40.8008642,-73.9571512,2025-10-01 23:07:24,2025-10-01 23:09:38,2025-10-01 23:07:24,2025-10-01 23:09:38
R215426,2025-10-01 23:06:00,COMPLETED,1,40.80915936,-73.96070357,40.8150739,-73.9486436,2025-10-01 23:06:27,2025-10-01 23:09:33,2025-10-01 23:06:27,2025-10-01 23:09:33
R215428,2025-10-01 23:08:00,COMPLETED,1,40.80502917,-73.96298748,40.8178909,-73.9534439,2025-10-01 23:08:08,2025-10-01 23:11:09,2025-10-01 23:08:08,2025-10-01 23:11:17
R215434,2025-10-01 23:11:00,COMPLETED,3,40.80336382,-73.96732058,40.8043674,-73.9604334,2025-10-01 23:12:07,2025-10-01 23:13:55,2025-10-01 23:12:07,2025-10-01 23:13:55
R215433,2025-10-01 23:11:00,COMPLETED,1,40.8043373,-73.961311,40.80714543,-73.96643512,2025-10-01 23:12:06,2025-10-01 23:13:19,2025-10-01 23:12:06,2025-10-01 23:13:18
R215432,2025-10-01 23:11:00,COMPLETED,1,40.81354736,-73.95985365,40.8178909,-73.9534439,2025-10-01 23:12:24,2025-10-01 23:14:07,2025-10-01 23:12:24,2025-10-01 23:14:07
R215429,2025-10-01 23:09:00,COMPLETED,1,40.80807602,-73.96390177,40.7972887,-73.9646099,2025-10-01 23:11:01,2025-10-01 23:13:42,2025-10-01 23:11:07,2025-10-01 23:14:26
R215435,2025-10-01 23:11:00,COMPLETED,1,40.81674682,-73.95782489,40.80717995,-73.95245746,2025-10-01 23:12:15,2025-10-01 23:14:30,2025-10-01 23:12:15,2025-10-01 23:14:30
