Driver_ID,Category,Time,Route_Sequence,Capacity
D4,NEW_ROUTE,2025-10-01 02:42:00,<Stop R214606 (1p): PICKUP> -> <Stop R214606 (1p): DROPOFF>,4
D1,NEW_ROUTE,2025-10-01 02:44:00,<Stop R214607 (1p): PICKUP> -> <Stop R214607 (1p): DROPOFF>,4
D2,NEW_ROUTE,2025-10-01 02:44:00,<Stop R214608 (1p): PICKUP> -> <Stop R214608 (1p): DROPOFF>,4
D6,NEW_ROUTE,2025-10-01 02:45:00,<Stop R214609 (1p): PICKUP> -> <Stop R214609 (1p): DROPOFF>,4
D4,FINISH,2025-10-01 02:46:00,<Stop R214606 (1p): PICKUP> -> <Stop R214606 (1p): DROPOFF>,4
D5,NEW_ROUTE,2025-10-01 02:46:00,<Stop R214612 (1p): PICKUP> -> <Stop R214612 (1p): DROPOFF>,4
D9,NEW_ROUTE,2025-10-01 02:46:00,<Stop R214610 (2p): PICKUP> -> <Stop R214610 (2p): DROPOFF>,4
D9,UPDATE_ROUTE,2025-10-01 02:46:00,<Stop R214611 (1p): PICKUP> -> <Stop R214610 (2p): PICKUP> -> <Stop R214611 (1p): DROPOFF> -> <Stop R214610 (2p): DROPOFF>,4
D5,UPDATE_ROUTE,2025-10-01 02:47:00,<Stop R214613 (1p): PICKUP> -> <Stop R214612 (1p): PICKUP> -> <Stop R214612 (1p): DROPOFF> -> <Stop R214613 (1p): DROPOFF>,4
D2,FINISH,2025-10-01 02:48:00,<Stop R214608 (1p): PICKUP> -> <Stop R214608 (1p): DROPOFF>,4
D1,FINISH,2025-10-01 02:49:00,<Stop R214607 (1p): PICKUP> -> <Stop R214607 (1p): DROPOFF>,4
D6,FINISH,2025-10-01 02:50:00,<Stop R214609 (1p): PICKUP> -> <Stop R214609 (1p): DROPOFF>,4
D2,NEW_ROUTE,2025-10-01 02:51:00,<Stop R214614 (1p): PICKUP> -> <Stop R214614 (1p): DROPOFF>,4
D5,FINISH,2025-10-01 02:52:00,<Stop R214613 (1p): PICKUP> -> <Stop R214612 (1p): PICKUP> -> <Stop R214612 (1p): DROPOFF> -> <Stop R214613 (1p): DROPOFF>,4
D9,FINISH,2025-10-01 02:53:00,<Stop R214611 (1p): PICKUP> -> <Stop R214610 (2p): PICKUP> -> <Stop R214611 (1p): DROPOFF> -> <Stop R214610 (2p): DROPOFF>,4
D2,FINISH,2025-10-01 02:54:00,<Stop R214614 (1p): PICKUP> -> <Stop R214614 (1p): DROPOFF>,4
D2,NEW_ROUTE,2025-10-01 02:55:00,<Stop R214615 (2p): PICKUP> -> <Stop R214615 (2p): DROPOFF>,4
D2,UPDATE_ROUTE,2025-10-01 02:55:00,<Stop R214615 (2p): PICKUP> -> <Stop R214616 (1p): PICKUP> -> <Stop R214616 (1p): DROPOFF> -> <Stop R214615 (2p): DROPOFF>,4
D1,NEW_ROUTE,2025-10-01 02:58:00,<Stop R214617 (1p): PICKUP> -> <Stop R214617 (1p): DROPOFF>,4
D2,FINISH,2025-10-01 03:00:00,<Stop R214615 (2p): PICKUP> -> <Stop R214616 (1p): PICKUP> -> <Stop R214616 (1p): DROPOFF> -> <Stop R214615 (2p): DROPOFF>,4
D1,FINISH,2025-10-01 03:02:00,<Stop R214617 (1p): PICKUP> -> <Stop R214617 (1p): DROPOFF>,4
D1,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D2,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D3,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D4,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D5,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D6,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D7,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D8,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D9,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D10,SHIFT_END_PENDING,2025-10-01 08:00:00,Finishing Last Route,4
D1,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D2,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D3,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D4,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D5,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D6,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D7,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D8,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D9,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D10,OFF_DUTY,2025-10-01 08:00:00,Removed from Fleet,4
D11,SHIFT_START,2025-10-01 18:00:00,INIT,4
D12,SHIFT_START,2025-10-01 18:00:00,INIT,4
D13,SHIFT_START,2025-10-01 18:00:00,INIT,4
D14,SHIFT_START,2025-10-01 18:00:00,INIT,4
D15,SHIFT_START,2025-10-01 18:00:00,INIT,4
D16,SHIFT_START,2025-10-01 18:00:00,INIT,4
D17,SHIFT_START,2025-10-01 18:00:00,INIT,4
D11,NEW_ROUTE,2025-10-01 17:58:00,<Stop R214618 (1p): PICKUP> -> <Stop R214618 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 17:58:00,<Stop R214619 (1p): PICKUP> -> <Stop R214619 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 17:58:00,<Stop R214618 (1p): PICKUP> -> <Stop R214620 (1p): PICKUP> -> <Stop R214620 (1p): DROPOFF> -> <Stop R214618 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 17:59:00,<Stop R214620 (1p): PICKUP> -> <Stop R214618 (1p): PICKUP> -> <Stop R214621 (1p): PICKUP> -> <Stop R214620 (1p): DROPOFF> -> <Stop R214621 (1p): DROPOFF> -> <Stop R214618 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 17:59:00,<Stop R214622 (1p): PICKUP> -> <Stop R214622 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 17:59:00,<Stop R214623 (3p): PICKUP> -> <Stop R214623 (3p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 18:00:00,<Stop R214627 (1p): PICKUP> -> <Stop R214627 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 18:00:00,<Stop R214626 (1p): PICKUP> -> <Stop R214620 (1p): PICKUP> -> <Stop R214618 (1p): PICKUP> -> <Stop R214621 (1p): PICKUP> -> <Stop R214620 (1p): DROPOFF> -> <Stop R214626 (1p): DROPOFF> -> <Stop R214621 (1p): DROPOFF> -> <Stop R214618 (1p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 18:00:00,<Stop R214628 (1p): PICKUP> -> <Stop R214628 (1p): DROPOFF>,4
D17,NEW_ROUTE,2025-10-01 18:00:00,<Stop R214624 (1p): PICKUP> -> <Stop R214624 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 18:00:00,<Stop R214625 (1p): PICKUP> -> <Stop R214619 (1p): PICKUP> -> <Stop R214625 (1p): DROPOFF> -> <Stop R214619 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:01:00,<Stop R214627 (1p): PICKUP> -> <Stop R214629 (1p): PICKUP> -> <Stop R214627 (1p): DROPOFF> -> <Stop R214629 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:01:00,<Stop R214630 (1p): PICKUP> -> <Stop R214624 (1p): PICKUP> -> <Stop R214624 (1p): DROPOFF> -> <Stop R214630 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 18:01:00,<Stop R214619 (1p): PICKUP> -> <Stop R214631 (1p): PICKUP> -> <Stop R214625 (1p): DROPOFF> -> <Stop R214619 (1p): DROPOFF> -> <Stop R214631 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:01:00,<Stop R214630 (1p): PICKUP> -> <Stop R214624 (1p): PICKUP> -> <Stop R214632 (1p): PICKUP> -> <Stop R214624 (1p): DROPOFF> -> <Stop R214632 (1p): DROPOFF> -> <Stop R214630 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:01:00,<Stop R214627 (1p): PICKUP> -> <Stop R214629 (1p): PICKUP> -> <Stop R214633 (1p): PICKUP> -> <Stop R214633 (1p): DROPOFF> -> <Stop R214627 (1p): DROPOFF> -> <Stop R214629 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:02:00,<Stop R214622 (1p): DROPOFF> -> <Stop R214634 (1p): PICKUP> -> <Stop R214634 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:02:00,<Stop R214635 (1p): PICKUP> -> <Stop R214622 (1p): DROPOFF> -> <Stop R214634 (1p): PICKUP> -> <Stop R214634 (1p): DROPOFF> -> <Stop R214635 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 18:02:00,<Stop R214636 (1p): PICKUP> -> <Stop R214623 (3p): DROPOFF> -> <Stop R214636 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:02:00,<Stop R214627 (1p): PICKUP> -> <Stop R214629 (1p): PICKUP> -> <Stop R214633 (1p): PICKUP> -> <Stop R214633 (1p): DROPOFF> -> <Stop R214627 (1p): DROPOFF> -> <Stop R214637 (2p): PICKUP> -> <Stop R214637 (2p): DROPOFF> -> <Stop R214629 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 18:04:00,<Stop R214628 (1p): DROPOFF> -> <Stop R214640 (2p): PICKUP> -> <Stop R214640 (2p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:04:00,<Stop R214634 (1p): PICKUP> -> <Stop R214634 (1p): DROPOFF> -> <Stop R214635 (1p): DROPOFF> -> <Stop R214641 (1p): PICKUP> -> <Stop R214641 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:04:00,<Stop R214638 (1p): PICKUP> -> <Stop R214633 (1p): DROPOFF> -> <Stop R214627 (1p): DROPOFF> -> <Stop R214637 (2p): PICKUP> -> <Stop R214629 (1p): DROPOFF> -> <Stop R214637 (2p): DROPOFF> -> <Stop R214638 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 18:04:00,<Stop R214631 (1p): DROPOFF> -> <Stop R214639 (1p): PICKUP> -> <Stop R214639 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 18:05:00,<Stop R214636 (1p): DROPOFF> -> <Stop R214642 (2p): PICKUP> -> <Stop R214642 (2p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 18:05:00,<Stop R214631 (1p): DROPOFF> -> <Stop R214643 (2p): PICKUP> -> <Stop R214639 (1p): PICKUP> -> <Stop R214643 (2p): DROPOFF> -> <Stop R214639 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 18:05:00,<Stop R214636 (1p): DROPOFF> -> <Stop R214642 (2p): PICKUP> -> <Stop R214642 (2p): DROPOFF> -> <Stop R214644 (1p): PICKUP> -> <Stop R214644 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 18:05:00,<Stop R214636 (1p): DROPOFF> -> <Stop R214645 (2p): PICKUP> -> <Stop R214642 (2p): PICKUP> -> <Stop R214645 (2p): DROPOFF> -> <Stop R214642 (2p): DROPOFF> -> <Stop R214644 (1p): PICKUP> -> <Stop R214644 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 18:05:00,<Stop R214636 (1p): DROPOFF> -> <Stop R214645 (2p): PICKUP> -> <Stop R214642 (2p): PICKUP> -> <Stop R214645 (2p): DROPOFF> -> <Stop R214642 (2p): DROPOFF> -> <Stop R214646 (1p): PICKUP> -> <Stop R214644 (1p): PICKUP> -> <Stop R214644 (1p): DROPOFF> -> <Stop R214646 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:06:00,<Stop R214630 (1p): DROPOFF> -> <Stop R214647 (1p): PICKUP> -> <Stop R214647 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:08:00,<Stop R214647 (1p): PICKUP> -> <Stop R214650 (1p): PICKUP> -> <Stop R214647 (1p): DROPOFF> -> <Stop R214650 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 18:08:00,<Stop R214640 (2p): DROPOFF> -> <Stop R214648 (1p): PICKUP> -> <Stop R214648 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:08:00,<Stop R214629 (1p): DROPOFF> -> <Stop R214637 (2p): DROPOFF> -> <Stop R214638 (1p): DROPOFF> -> <Stop R214649 (1p): PICKUP> -> <Stop R214649 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 18:09:00,<Stop R214626 (1p): PICKUP> -> <Stop R214620 (1p): PICKUP> -> <Stop R214618 (1p): PICKUP> -> <Stop R214621 (1p): PICKUP> -> <Stop R214620 (1p): DROPOFF> -> <Stop R214626 (1p): DROPOFF> -> <Stop R214621 (1p): DROPOFF> -> <Stop R214618 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 18:09:00,<Stop R214651 (2p): PICKUP> -> <Stop R214651 (2p): DROPOFF>,4
D13,FINISH,2025-10-01 18:10:00,<Stop R214634 (1p): PICKUP> -> <Stop R214634 (1p): DROPOFF> -> <Stop R214635 (1p): DROPOFF> -> <Stop R214641 (1p): PICKUP> -> <Stop R214641 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:11:00,<Stop R214652 (1p): PICKUP> -> <Stop R214647 (1p): DROPOFF> -> <Stop R214652 (1p): DROPOFF> -> <Stop R214650 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 18:11:00,<Stop R214653 (1p): PICKUP> -> <Stop R214653 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:12:00,<Stop R214653 (1p): PICKUP> -> <Stop R214655 (1p): PICKUP> -> <Stop R214653 (1p): DROPOFF> -> <Stop R214655 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 18:12:00,<Stop R214654 (1p): PICKUP> -> <Stop R214654 (1p): DROPOFF> -> <Stop R214648 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 18:13:00,<Stop R214644 (1p): DROPOFF> -> <Stop R214646 (1p): DROPOFF> -> <Stop R214656 (1p): PICKUP> -> <Stop R214656 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 18:14:00,<Stop R214651 (2p): PICKUP> -> <Stop R214651 (2p): DROPOFF>,4
D12,FINISH,2025-10-01 18:14:00,<Stop R214631 (1p): DROPOFF> -> <Stop R214643 (2p): PICKUP> -> <Stop R214639 (1p): PICKUP> -> <Stop R214643 (2p): DROPOFF> -> <Stop R214639 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 18:14:00,<Stop R214658 (1p): PICKUP> -> <Stop R214658 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:14:00,<Stop R214649 (1p): PICKUP> -> <Stop R214657 (1p): PICKUP> -> <Stop R214649 (1p): DROPOFF> -> <Stop R214657 (1p): DROPOFF>,4
D16,FINISH,2025-10-01 18:16:00,<Stop R214654 (1p): PICKUP> -> <Stop R214654 (1p): DROPOFF> -> <Stop R214648 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:16:00,<Stop R214659 (2p): PICKUP> -> <Stop R214649 (1p): DROPOFF> -> <Stop R214657 (1p): DROPOFF> -> <Stop R214659 (2p): DROPOFF>,4
D13,FINISH,2025-10-01 18:17:00,<Stop R214653 (1p): PICKUP> -> <Stop R214655 (1p): PICKUP> -> <Stop R214653 (1p): DROPOFF> -> <Stop R214655 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 18:17:00,<Stop R214660 (1p): PICKUP> -> <Stop R214660 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 18:18:00,<Stop R214660 (1p): PICKUP> -> <Stop R214661 (1p): PICKUP> -> <Stop R214660 (1p): DROPOFF> -> <Stop R214661 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 18:18:00,<Stop R214662 (1p): PICKUP> -> <Stop R214662 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:18:00,<Stop R214663 (1p): PICKUP> -> <Stop R214657 (1p): DROPOFF> -> <Stop R214659 (2p): DROPOFF> -> <Stop R214663 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 18:19:00,<Stop R214658 (1p): PICKUP> -> <Stop R214658 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 18:19:00,<Stop R214644 (1p): DROPOFF> -> <Stop R214646 (1p): DROPOFF> -> <Stop R214656 (1p): PICKUP> -> <Stop R214656 (1p): DROPOFF>,4
D17,FINISH,2025-10-01 18:19:00,<Stop R214652 (1p): PICKUP> -> <Stop R214647 (1p): DROPOFF> -> <Stop R214652 (1p): DROPOFF> -> <Stop R214650 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 18:20:00,<Stop R214664 (1p): PICKUP> -> <Stop R214664 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 18:20:00,<Stop R214665 (3p): PICKUP> -> <Stop R214665 (3p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 18:20:00,<Stop R214664 (1p): PICKUP> -> <Stop R214664 (1p): DROPOFF> -> <Stop R214666 (1p): PICKUP> -> <Stop R214666 (1p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 18:21:00,<Stop R214667 (3p): PICKUP> -> <Stop R214667 (3p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:21:00,<Stop R214662 (1p): DROPOFF> -> <Stop R214668 (1p): PICKUP> -> <Stop R214668 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:22:00,<Stop R214669 (2p): PICKUP> -> <Stop R214668 (1p): PICKUP> -> <Stop R214668 (1p): DROPOFF> -> <Stop R214669 (2p): DROPOFF>,4
D17,NEW_ROUTE,2025-10-01 18:22:00,<Stop R214670 (1p): PICKUP> -> <Stop R214670 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 18:23:00,<Stop R214660 (1p): PICKUP> -> <Stop R214661 (1p): PICKUP> -> <Stop R214660 (1p): DROPOFF> -> <Stop R214661 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 18:23:00,<Stop R214663 (1p): PICKUP> -> <Stop R214657 (1p): DROPOFF> -> <Stop R214659 (2p): DROPOFF> -> <Stop R214663 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:24:00,<Stop R214670 (1p): PICKUP> -> <Stop R214671 (1p): PICKUP> -> <Stop R214670 (1p): DROPOFF> -> <Stop R214671 (1p): DROPOFF>,4
D16,FINISH,2025-10-01 18:25:00,<Stop R214667 (3p): PICKUP> -> <Stop R214667 (3p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 18:25:00,<Stop R214673 (1p): PICKUP> -> <Stop R214673 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 18:25:00,<Stop R214672 (1p): PICKUP> -> <Stop R214672 (1p): DROPOFF>,4
D13,FINISH,2025-10-01 18:26:00,<Stop R214669 (2p): PICKUP> -> <Stop R214668 (1p): PICKUP> -> <Stop R214668 (1p): DROPOFF> -> <Stop R214669 (2p): DROPOFF>,4
D14,FINISH,2025-10-01 18:26:00,<Stop R214665 (3p): PICKUP> -> <Stop R214665 (3p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:26:00,<Stop R214670 (1p): DROPOFF> -> <Stop R214671 (1p): DROPOFF> -> <Stop R214674 (2p): PICKUP> -> <Stop R214674 (2p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 18:27:00,<Stop R214675 (1p): PICKUP> -> <Stop R214672 (1p): DROPOFF> -> <Stop R214675 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 18:27:00,<Stop R214676 (1p): PICKUP> -> <Stop R214676 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:28:00,<Stop R214676 (1p): PICKUP> -> <Stop R214677 (2p): PICKUP> -> <Stop R214676 (1p): DROPOFF> -> <Stop R214677 (2p): DROPOFF>,4
D12,FINISH,2025-10-01 18:29:00,<Stop R214664 (1p): PICKUP> -> <Stop R214664 (1p): DROPOFF> -> <Stop R214666 (1p): PICKUP> -> <Stop R214666 (1p): DROPOFF>,4
D16,FINISH,2025-10-01 18:29:00,<Stop R214673 (1p): PICKUP> -> <Stop R214673 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 18:30:00,<Stop R214675 (1p): PICKUP> -> <Stop R214672 (1p): DROPOFF> -> <Stop R214675 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:30:00,<Stop R214674 (2p): DROPOFF> -> <Stop R214678 (1p): PICKUP> -> <Stop R214678 (1p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 18:30:00,<Stop R214679 (1p): PICKUP> -> <Stop R214679 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 18:30:00,<Stop R214680 (1p): PICKUP> -> <Stop R214680 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 18:30:00,<Stop R214681 (1p): PICKUP> -> <Stop R214681 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:31:00,<Stop R214678 (1p): PICKUP> -> <Stop R214682 (1p): PICKUP> -> <Stop R214678 (1p): DROPOFF> -> <Stop R214682 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 18:32:00,<Stop R214683 (1p): PICKUP> -> <Stop R214683 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 18:32:00,<Stop R214684 (1p): PICKUP> -> <Stop R214684 (1p): DROPOFF>,4
D13,FINISH,2025-10-01 18:33:00,<Stop R214676 (1p): PICKUP> -> <Stop R214677 (2p): PICKUP> -> <Stop R214676 (1p): DROPOFF> -> <Stop R214677 (2p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 18:33:00,<Stop R214685 (1p): PICKUP> -> <Stop R214685 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:33:00,<Stop R214683 (1p): PICKUP> -> <Stop R214686 (1p): PICKUP> -> <Stop R214683 (1p): DROPOFF> -> <Stop R214686 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 18:33:00,<Stop R214687 (1p): PICKUP> -> <Stop R214681 (1p): DROPOFF> -> <Stop R214687 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 18:34:00,<Stop R214680 (1p): DROPOFF> -> <Stop R214688 (1p): PICKUP> -> <Stop R214688 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:34:00,<Stop R214678 (1p): DROPOFF> -> <Stop R214689 (1p): PICKUP> -> <Stop R214682 (1p): DROPOFF> -> <Stop R214689 (1p): DROPOFF>,4
D16,FINISH,2025-10-01 18:35:00,<Stop R214679 (1p): PICKUP> -> <Stop R214679 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 18:35:00,<Stop R214684 (1p): PICKUP> -> <Stop R214690 (1p): PICKUP> -> <Stop R214684 (1p): DROPOFF> -> <Stop R214690 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 18:36:00,<Stop R214688 (1p): DROPOFF> -> <Stop R214691 (1p): PICKUP> -> <Stop R214691 (1p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 18:37:00,<Stop R214692 (1p): PICKUP> -> <Stop R214692 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:38:00,<Stop R214685 (1p): DROPOFF> -> <Stop R214693 (1p): PICKUP> -> <Stop R214693 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 18:39:00,<Stop R214687 (1p): PICKUP> -> <Stop R214681 (1p): DROPOFF> -> <Stop R214687 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 18:40:00,<Stop R214688 (1p): DROPOFF> -> <Stop R214691 (1p): PICKUP> -> <Stop R214691 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 18:40:00,<Stop R214684 (1p): PICKUP> -> <Stop R214690 (1p): PICKUP> -> <Stop R214684 (1p): DROPOFF> -> <Stop R214690 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 18:40:00,<Stop R214683 (1p): PICKUP> -> <Stop R214686 (1p): PICKUP> -> <Stop R214683 (1p): DROPOFF> -> <Stop R214686 (1p): DROPOFF>,4
D17,FINISH,2025-10-01 18:40:00,<Stop R214678 (1p): DROPOFF> -> <Stop R214689 (1p): PICKUP> -> <Stop R214682 (1p): DROPOFF> -> <Stop R214689 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 18:40:00,<Stop R214694 (1p): PICKUP> -> <Stop R214694 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 18:41:00,<Stop R214695 (1p): PICKUP> -> <Stop R214695 (1p): DROPOFF>,4
D17,NEW_ROUTE,2025-10-01 18:41:00,<Stop R214696 (1p): PICKUP> -> <Stop R214696 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 18:41:00,<Stop R214696 (1p): PICKUP> -> <Stop R214697 (1p): PICKUP> -> <Stop R214697 (1p): DROPOFF> -> <Stop R214696 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 18:42:00,<Stop R214698 (1p): PICKUP> -> <Stop R214694 (1p): DROPOFF> -> <Stop R214698 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 18:42:00,<Stop R214692 (1p): DROPOFF> -> <Stop R214699 (1p): PICKUP> -> <Stop R214699 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:42:00,<Stop R214700 (1p): PICKUP> -> <Stop R214693 (1p): DROPOFF> -> <Stop R214700 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 18:43:00,<Stop R214701 (2p): PICKUP> -> <Stop R214701 (2p): DROPOFF>,4
D14,FINISH,2025-10-01 18:44:00,<Stop R214695 (1p): PICKUP> -> <Stop R214695 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 18:44:00,<Stop R214693 (1p): DROPOFF> -> <Stop R214702 (1p): PICKUP> -> <Stop R214700 (1p): DROPOFF> -> <Stop R214702 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 18:44:00,<Stop R214703 (1p): PICKUP> -> <Stop R214703 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 18:44:00,<Stop R214694 (1p): DROPOFF> -> <Stop R214698 (1p): DROPOFF> -> <Stop R214704 (1p): PICKUP> -> <Stop R214704 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 18:44:00,<Stop R214703 (1p): PICKUP> -> <Stop R214705 (1p): PICKUP> -> <Stop R214705 (1p): DROPOFF> -> <Stop R214703 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 18:46:00,<Stop R214706 (1p): PICKUP> -> <Stop R214701 (2p): DROPOFF> -> <Stop R214706 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 18:47:00,<Stop R214699 (1p): DROPOFF> -> <Stop R214707 (1p): PICKUP> -> <Stop R214707 (1p): DROPOFF>,4
